##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ET_385_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	221202343
Sequences flagged as poor quality	0
Sequence length	101
%GC	36
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	28-29	0.002992634643980807
1103	30-31	0.052532530493614615
1103	32-33	4.17719447422607
1103	34-35	1.2015094000800204
1103	36-37	0.3239784600099824
1103	38-39	0.1820908742908216
1103	40-41	0.2103490264351322
1103	42-43	0.2011892721289712
1103	44-45	0.06120226864337752
1103	46-47	0.12941561295802018
1103	48-49	0.11107483664417117
1103	50-51	0.23894873018620189
1103	52-53	0.18773371251503335
1103	54-55	0.2860342275960832
1103	56-57	0.2436180030404813
1103	58-59	0.27577290416137856
1103	60-61	0.19851301324345627
1103	62-63	0.18083347728666155
1103	64-65	0.14785137915373525
1103	66-67	0.16524204389776997
1103	68-69	0.24913810829999505
1103	70-71	0.39253336953446194
1103	72-73	0.4311013342056569
1103	74-75	0.48163688666792837
1103	76-77	0.3935149151627755
1103	78-79	0.39218124421589096
1103	80-81	0.3447962948528982
1103	82-83	0.2734828755598713
1103	84-85	0.4578512911164836
1103	86-87	0.43675938797596103
1103	88-89	0.6848587989164265
1103	90-91	0.7324499817297223
1103	92-93	0.7990076552041145
1103	94-95	0.8767855485095808
1103	96-97	0.9338664902413178
1103	98-99	0.8843063672726927
1103	100-101	1.1233352996442463
1104	1	-0.00659999804774003
1104	2	0.06123052254343264
1104	3	-0.02740570264921871
1104	4	0.1050329152077154
1104	5	-8.009663756638474E-4
1104	6	-0.02803599356330011
1104	7	0.11301307299459751
1104	8	-0.012400486564793312
1104	9	-0.06355168814189227
1104	10-11	-0.05540969746793678
1104	12-13	-0.11520045960146774
1104	14-15	-0.1395470452267702
1104	16-17	-0.14118412424525673
1104	18-19	-0.06231480995863592
1104	20-21	-0.03244002794297529
1104	22-23	-0.14590914817563316
1104	24-25	-0.21312160983573847
1104	26-27	-0.1332498334213028
1104	28-29	-0.13768889641828963
1104	30-31	-0.14584086628935466
1104	32-33	4.030683559633687
1104	34-35	0.9937656324322077
1104	36-37	0.13838804925569548
1104	38-39	-0.07709938009161021
1104	40-41	-0.043883786429788074
1104	42-43	-0.08225908214744493
1104	44-45	-0.09033994866496897
1104	46-47	-0.02369035654518825
1104	48-49	-0.03410925812783461
1104	50-51	0.11766105440376151
1104	52-53	0.011291474601136997
1104	54-55	0.060650597995980604
1104	56-57	0.09219773397065012
1104	58-59	0.18580675142960956
1104	60-61	0.1721860217518696
1104	62-63	0.21793896059053708
1104	64-65	0.2928106066061815
1104	66-67	0.30943311912837856
1104	68-69	0.3881458919244736
1104	70-71	0.3504711053711205
1104	72-73	0.36246062593614425
1104	74-75	0.3978320952793979
1104	76-77	0.31233889612565235
1104	78-79	0.5235783954977649
1104	80-81	0.4957218914407875
1104	82-83	0.5270147055639995
1104	84-85	0.5122263887674663
1104	86-87	0.5147606276279788
1104	88-89	0.5738513423512508
1104	90-91	0.5841440534098474
1104	92-93	0.6698618104438658
1104	94-95	0.7654788462235977
1104	96-97	0.818500996242161
1104	98-99	0.8783981098112186
1104	100-101	1.09530126034878
1105	1	-0.09614260115088769
1105	2	-0.009321848755948992
1105	3	-0.08436712578219385
1105	4	-0.023744188481487072
1105	5	-0.10752248297144718
1105	6	-0.13754230858012306
1105	7	0.06368806442647923
1105	8	-0.07067006352833971
1105	9	-0.1327541727383661
1105	10-11	-0.14586322117821737
1105	12-13	-0.20511542129016647
1105	14-15	-0.2898946467365917
1105	16-17	-0.24765115946154737
1105	18-19	-0.20020574816545178
1105	20-21	-0.20546294690411315
1105	22-23	-0.2465175311755985
1105	24-25	-0.34680703215068576
1105	26-27	-0.3003387369332984
1105	28-29	-0.2974914880985935
1105	30-31	-0.29940047582893214
1105	32-33	3.8856857694994886
1105	34-35	0.9008975914997208
1105	36-37	0.03764951217138446
1105	38-39	-0.1591053746605553
1105	40-41	-0.15384132643190895
1105	42-43	-0.12995520917813508
1105	44-45	-0.22711778830500862
1105	46-47	-0.13000090650964324
1105	48-49	-0.1168041055303064
1105	50-51	-0.057546130103467874
1105	52-53	-0.15066478681205098
1105	54-55	-0.1598205632552876
1105	56-57	-0.06526270113279509
1105	58-59	-0.036953101605064376
1105	60-61	-0.01933310994871107
1105	62-63	0.004900892763799902
1105	64-65	0.1098723163249602
1105	66-67	0.11648828476113238
1105	68-69	0.23073377813635432
1105	70-71	0.21292572815016797
1105	72-73	0.17861228950513208
1105	74-75	0.18956997003353848
1105	76-77	0.05865693886303802
1105	78-79	0.35618037548489667
1105	80-81	0.40615141836030233
1105	82-83	0.4807521673142148
1105	84-85	0.4711214061049134
1105	86-87	0.44759138722582037
1105	88-89	0.5844796125360325
1105	90-91	0.5634522618451676
1105	92-93	0.5578927554230866
1105	94-95	0.6143657380491945
1105	96-97	0.6465732479701067
1105	98-99	0.6593845314182154
1105	100-101	0.8172464261349255
1106	1	-0.3602603634322641
1106	2	-0.28399951509187105
1106	3	-0.2621937838005941
1106	4	-0.13396972561849907
1106	5	-0.23826316985027063
1106	6	-0.26297692741815126
1106	7	-0.12132757654699589
1106	8	-0.23948306343317682
1106	9	-0.3909025398567536
1106	10-11	-0.35228479501046195
1106	12-13	-0.31715266498918737
1106	14-15	-0.436014421194848
1106	16-17	-0.41387271886786436
1106	18-19	-0.2790296369948351
1106	20-21	-0.4489214605035414
1106	22-23	-0.4452115006865114
1106	24-25	-0.4742587190435117
1106	26-27	-0.5053716795902332
1106	28-29	-0.4545689829687447
1106	30-31	-0.379830352937816
1106	32-33	3.654801730792201
1106	34-35	0.639886486676339
1106	36-37	-0.2939373253545696
1106	38-39	-0.5019926767790963
1106	40-41	-0.5297892675654552
1106	42-43	-0.4180369652502378
1106	44-45	-0.6685231661510684
1106	46-47	-0.45167420624060384
1106	48-49	-0.5050602303644212
1106	50-51	-0.3672332270367278
1106	52-53	-0.4261297938473163
1106	54-55	-0.4766846080026639
1106	56-57	-0.3757754165111322
1106	58-59	-0.3921001506277406
1106	60-61	-0.3148418766853638
1106	62-63	-0.3158384186942911
1106	64-65	-0.2663114854234294
1106	66-67	-0.2234574691867408
1106	68-69	-0.2238979498450675
1106	70-71	-0.2854904614125431
1106	72-73	-0.39587897286658347
1106	74-75	-0.389141875961478
1106	76-77	-0.44022127143883694
1106	78-79	-0.19322963836815177
1106	80-81	-0.15017916495766315
1106	82-83	-0.14834299022916753
1106	84-85	-0.25319377454097847
1106	86-87	-0.26116398851164746
1106	88-89	-0.30250847092000654
1106	90-91	-0.2947352497697473
1106	92-93	-0.24336508404741508
1106	94-95	-0.3463298498527543
1106	96-97	-0.33956217079485285
1106	98-99	-0.3178964642423061
1106	100-101	-0.30124334467983616
1107	1	-0.5474428052346099
1107	2	-0.32762494880894977
1107	3	-0.39831618639956545
1107	4	-0.15374830132572015
1107	5	-0.3368209477134698
1107	6	-0.3401566210145077
1107	7	-0.2298833906626001
1107	8	-0.44098261637184777
1107	9	-0.47065356422110227
1107	10-11	-0.4647827923375445
1107	12-13	-0.46947702209401854
1107	14-15	-0.6406438579806135
1107	16-17	-0.6089982332271973
1107	18-19	-0.5064264341060181
1107	20-21	-0.5976189831270275
1107	22-23	-0.58703079301808
1107	24-25	-0.6591366168105921
1107	26-27	-0.7792174814672421
1107	28-29	-0.8019015499918964
1107	30-31	-0.8625067672390472
1107	32-33	3.2349831992536338
