##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ES_430_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	178096978
Sequences flagged as poor quality	0
Sequence length	101
%GC	39
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	18-19	-0.15460490159426143
1103	20-21	-0.15099467851199933
1103	22-23	-0.09084438363892389
1103	24-25	-0.0943052339794761
1103	26-27	-0.07738018804830205
1103	28-29	0.04983490883862629
1103	30-31	-0.03219162958007615
1103	32-33	-0.06603203521601841
1103	34-35	-0.06197525935643
1103	36-37	-0.07948228676785618
1103	38-39	-0.06027961651196989
1103	40-41	-0.09492926774597521
1103	42-43	-0.06393357222227536
1103	44-45	-0.1678237607425288
1103	46-47	-0.19114288746516905
1103	48-49	-0.11690467996325538
1103	50-51	-0.07493168461645894
1103	52-53	-0.02631783100535756
1103	54-55	0.047821825416768604
1103	56-57	0.005785602850906457
1103	58-59	0.006507941676495932
1103	60-61	-0.01470179466210908
1103	62-63	-0.04040203912364859
1103	64-65	-0.3559199680298164
1103	66-67	-0.19841569215950727
1103	68-69	0.023962213361080842
1103	70-71	0.09518067727991308
1103	72-73	0.1655837006883587
1103	74-75	0.22223459701187664
1103	76-77	0.1424450322487516
1103	78-79	0.09469518491486895
1103	80-81	-0.18528875972511827
1103	82-83	-0.00787270188740763
1103	84-85	0.007596866038710459
1103	86-87	0.1263532166088055
1103	88-89	0.20326155628356446
1103	90-91	0.260580383486932
1103	92-93	0.23640306294146995
1103	94-95	0.3511114228192014
1103	96-97	0.5154979185183031
1103	98-99	0.5754636107765236
1103	100-101	0.7302843421067671
1104	1	-0.006794675798246885
1104	2	-0.03469220679541252
1104	3	0.00599111614796044
1104	4	-0.0708556362773578
1104	5	4.939626608664984
1104	6	3.0382185178007717
1104	7	0.7835062725115378
1104	8	0.27031673963939085
1104	9	-0.017526862182165814
1104	10-11	-0.13444158081476587
1104	12-13	-0.1322913746252965
1104	14-15	-0.09740742828014248
1104	16-17	-0.20312621683956422
1104	18-19	-0.14632164680109838
1104	20-21	-0.19583021147341384
1104	22-23	-0.17993737680421873
1104	24-25	-0.18238265264763953
1104	26-27	-0.052725600621919
1104	28-29	-0.03256842625749812
1104	30-31	-0.1319547722155292
1104	32-33	-0.22015942066928318
1104	34-35	-0.16230621690453262
1104	36-37	-0.15847953441773655
1104	38-39	-0.10613272361629811
1104	40-41	-0.11929920299155583
1104	42-43	-0.04599117500975325
1104	44-45	-0.15034612423395544
1104	46-47	-0.12998719230989053
1104	48-49	-0.12036867776753013
1104	50-51	-0.021712774922164613
1104	52-53	-0.10234232800699772
1104	54-55	0.02358291339206886
1104	56-57	0.09098464963173569
1104	58-59	-0.00888444730409077
1104	60-61	0.10295927796385484
1104	62-63	0.0831264933550031
1104	64-65	0.10804844789093693
1104	66-67	0.14397365822740227
1104	68-69	0.2160744285017202
1104	70-71	0.24270412663754826
1104	72-73	0.2286356183934828
1104	74-75	0.32002232970412336
1104	76-77	0.2367204783987944
1104	78-79	0.33334535632870654
1104	80-81	0.30613925693365474
1104	82-83	0.34236319040985563
1104	84-85	0.4276249911370371
1104	86-87	0.4708953542389196
1104	88-89	0.46337835917226755
1104	90-91	0.4598736631081124
1104	92-93	0.4558281430451636
1104	94-95	0.5145341943372799
1104	96-97	0.5571506466034606
1104	98-99	0.682793381850761
1104	100-101	0.8467728852642296
1105	1	-0.12713079070653066
1105	2	-0.17110445383916328
1105	3	-0.11802529371012582
1105	4	-0.13626429268322227
1105	5	4.832418008587862
1105	6	2.952918571030409
1105	7	0.7161994357481944
1105	8	0.14227410191617906
1105	9	-0.16249143173223501
1105	10-11	-0.20960755546132503
1105	12-13	-0.27110119224950324
1105	14-15	-0.26454772051820186
1105	16-17	-0.31403651948004807
1105	18-19	-0.3234518209223509
1105	20-21	-0.3053471752698229
1105	22-23	-0.31796997676664773
1105	24-25	-0.37894863745334817
1105	26-27	-0.2532677512852288
1105	28-29	-0.22111135324193043
1105	30-31	-0.2537944808550776
1105	32-33	-0.2803850293133294
1105	34-35	-0.28352863807866413
1105	36-37	-0.3146252132914782
1105	38-39	-0.25292695641437746
1105	40-41	-0.3007376747020203
1105	42-43	-0.27525946956397007
1105	44-45	-0.3214061076608914
1105	46-47	-0.3272062393289161
1105	48-49	-0.26589868174782794
1105	50-51	-0.19005095387178272
1105	52-53	-0.22112502210804053
1105	54-55	-0.15884592789758756
1105	56-57	-0.20558281730433947
1105	58-59	-0.1595290282375288
1105	60-61	-0.08517695833723593
1105	62-63	-0.1147226639800607
1105	64-65	-0.12017361069955967
1105	66-67	-0.09976135619851334
1105	68-69	-0.04714083191348806
1105	70-71	0.056026613866052344
1105	72-73	0.05865470032072295
1105	74-75	0.0911026616250794
1105	76-77	0.03681862232705413
1105	78-79	0.16709799799602365
1105	80-81	0.16962240776076953
1105	82-83	0.22329000199754034
1105	84-85	0.22810458551633417
1105	86-87	0.22048225961616197
1105	88-89	0.2231274657585942
1105	90-91	0.2955486945947925
1105	92-93	0.23912895253254618
1105	94-95	0.3194459343221503
1105	96-97	0.335849447422472
1105	98-99	0.39557230911825414
1105	100-101	0.5109487052257649
1106	1	-0.24133876216919248
1106	2	-0.24334614013555012
1106	3	-0.18964815871029117
1106	4	-0.209437751267032
1106	5	4.764355433892849
1106	6	2.877709966114381
1106	7	0.6342691208087743
1106	8	0.06668949123427126
1106	9	-0.2351966444908058
1106	10-11	-0.32555098196159804
1106	12-13	-0.34590869329271356
1106	14-15	-0.4429182161631431
1106	16-17	-0.4544338275835216
1106	18-19	-0.47337350725781135
1106	20-21	-0.4459988298258466
1106	22-23	-0.4656007358540961
1106	24-25	-0.42238690600368756
1106	26-27	-0.3069412959891977
1106	28-29	-0.3426962736257977
1106	30-31	-0.4166582108013088
1106	32-33	-0.4316149261323545
1106	34-35	-0.4153901874325925
1106	36-37	-0.47045631637231367
1106	38-39	-0.46800461885923283
1106	40-41	-0.5151384827698351
1106	42-43	-0.4781632765433059
1106	44-45	-0.6249405362496034
1106	46-47	-0.5429262234072638
1106	48-49	-0.46155782172310467
1106	50-51	-0.529256950998132
1106	52-53	-0.4455816063465079
1106	54-55	-0.3594868578072621
1106	56-57	-0.3850107746339333
1106	58-59	-0.40479311941201956
1106	60-61	-0.3406639596471379
1106	62-63	-0.34492104262255197
1106	64-65	-0.35410096455462536
1106	66-67	-0.34196511249491124
1106	68-69	-0.33545253191925184
1106	70-71	-0.27569403903498824
1106	72-73	-0.27816609706073336
1106	74-75	-0.2714658211573564
1106	76-77	-0.37383196820388775
1106	78-79	-0.1888936141373847
1106	80-81	-0.19206830351268422
1106	82-83	-0.14687365153586995
1106	84-85	-0.12852799290971006
1106	86-87	-0.08427661082053817
1106	88-89	-0.20917422368605543
1106	90-91	-0.25004420290537865
1106	92-93	-0.2992530798443376
1106	94-95	-0.25757857485657354
1106	96-97	-0.22244126441022516
1106	98-99	-0.20640950582428275
1106	100-101	-0.11848371844964589
1107	1	-0.29919828880291277
1107	2	-0.299230094281306
1107	3	-0.25175298919301525
1107	4	-0.20919525341846423
1107	5	4.727314348608946
1107	6	2.8271218103822733
1107	7	0.5578280247838805
1107	8	-0.01602274759815714
1107	9	-0.3621353135790031
1107	10-11	-0.4062836750378551
1107	12-13	-0.4167147399739548
1107	14-15	-0.5351101407014127
1107	16-17	-0.5843861599754092
1107	18-19	-0.5952539978752611
1107	20-21	-0.5350984877835003
1107	22-23	-0.5286376962105734
1107	24-25	-0.5625469267718941
1107	26-27	-0.5535815010207585
1107	28-29	-0.6352888287786911
1107	30-31	-0.6229401911884196
1107	32-33	-0.7098642312325367
1107	34-35	-0.7055260046632768
1107	36-37	-0.7346487677170188
1107	38-39	-0.7858804031891538
1107	40-41	-0.7063545082985812
1107	42-43	-0.7391249409043752
1107	44-45	-0.7953322738425257
1107	46-47	-0.887561063719069
1107	48-49	-0.7909521973090676
1107	50-51	-0.7490831108757732
1107	52-53	-0.7601960862175048
1107	54-55	-0.6647444708033703
1107	56-57	-0.8712463642462964
1107	58-59	-0.9303883635005405
1107	60-61	-0.8276045877864462
1107	62-63	-0.8862882861529968
1107	64-65	-0.9181103257815337
1107	66-67	-1.0294117572003714
1107	68-69	-1.035218094146849
1107	70-71	-1.118618463316615
1107	72-73	-1.1282709852420467
1107	74-75	-1.1547830977327251
1107	76-77	-1.289579324279643
1107	78-79	-1.1159507740846948
1107	80-81	-1.1006618237566599
1107	82-83	-1.0517808571420915
1107	84-85	-1.1100759579559067
1107	86-87	-0.9139343202348051
1107	88-89	-0.941494184188322
1107	90-91	-0.9966736447344253
1107	92-93	-1.185262865225308
1107	94-95	-1.2124137266078208
