##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ET_385_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	221202343
Sequences flagged as poor quality	0
Sequence length	101
%GC	36
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1106	88-89	-0.3107912835290847
1106	90-91	-0.21394538618183745
1106	92-93	-0.2880215101041408
1106	94-95	-0.38787131283024934
1106	96-97	-0.44108735603695237
1106	98-99	-0.511546234225559
1106	100-101	-0.39422095921084477
1107	1	-0.756990272064666
1107	2	-0.9853352398203619
1107	3	-0.8773958175045102
1107	4	-0.7529333556801348
1107	5	-0.5838369206152052
1107	6	-0.780490057698735
1107	7	-0.8598688521965414
1107	8	-0.6026932324295942
1107	9	-0.6038487749174877
1107	10-11	-0.8964817203294544
1107	12-13	-1.1033608519190992
1107	14-15	-1.199964242033424
1107	16-17	-0.9808941829302213
1107	18-19	-1.0864385388860711
1107	20-21	-0.9911118292316985
1107	22-23	-0.8817608139049398
1107	24-25	-0.9673201372116011
1107	26-27	-1.0134087218613388
1107	28-29	-1.2236669598292877
1107	30-31	-1.215013465981535
1107	32-33	-1.7127757599214917
1107	34-35	-1.7184539888463206
1107	36-37	-1.6368619434500218
1107	38-39	-1.4828065677810613
1107	40-41	-1.4716210169377035
1107	42-43	-1.6726730947813522
1107	44-45	-1.8680590365073115
1107	46-47	-1.6525930829501405
1107	48-49	-1.712306207303108
1107	50-51	-1.4907108346534415
1107	52-53	-1.370865781219237
1107	54-55	-1.319724372302474
1107	56-57	-1.2383831517085397
1107	58-59	-1.2126698318338853
1107	60-61	-1.170395710423115
1107	62-63	-1.2439411900803847
1107	64-65	-1.081799530175445
1107	66-67	-1.0996627224251583
1107	68-69	-1.1582545072491115
1107	70-71	-1.242901493620014
1107	72-73	-1.680148212632389
1107	74-75	-1.8056493273635894
1107	76-77	-1.6365956335072198
1107	78-79	-1.6133978171959242
1107	80-81	-1.5527714353889515
1107	82-83	-1.7823481271737727
1107	84-85	-1.8659636319769106
1107	86-87	-1.821668886548963
1107	88-89	-1.7773041030922165
1107	90-91	-1.6794807503423819
1107	92-93	-1.7965128160410195
1107	94-95	-1.9245223364165263
1107	96-97	-2.0101178027437
1107	98-99	-2.1976533516814776
1107	100-101	-2.210511989796988
1108	1	-1.0826059274686166
1108	2	-0.7550947507781025
1108	3	-1.0544833353422334
1108	4	-1.1228101149141452
1108	5	-1.9041433947842705
1108	6	-1.4070612642000668
1108	7	-1.5624268563504486
1108	8	-1.3529299544261164
1108	9	-1.2301332903275934
1108	10-11	-1.3843606218766595
1108	12-13	-1.4213938190805777
1108	14-15	-1.39798276575155
1108	16-17	-1.6649117055525622
1108	18-19	-1.3584428827678963
1108	20-21	-1.465491358107073
1108	22-23	-1.3260024533044756
1108	24-25	-1.0328064852743353
1108	26-27	-1.5584973438348229
1108	28-29	-1.3392005384306813
1108	30-31	-1.2362707492352598
1108	32-33	-1.472485553454213
1108	34-35	-1.3834938621716404
1108	36-37	-1.5452176884158817
1108	38-39	-1.4747233797404107
1108	40-41	-1.1945723904636978
1108	42-43	-1.170178537734941
1108	44-45	-1.1262141734734783
1108	46-47	-1.2475405879418346
1108	48-49	-1.9741624021750894
1108	50-51	-1.531982316425868
1108	52-53	-1.3825623611762907
1108	54-55	-1.4720950530248373
1108	56-57	-1.2941252176952318
1108	58-59	-1.2105945327334737
1108	60-61	-1.3462510599868693
1108	62-63	-1.4880169486081556
1108	64-65	-1.524734148164832
1108	66-67	-1.4021744611556883
1108	68-69	-1.3228830306494999
1108	70-71	-1.4086431339521894
1108	72-73	-1.3946499016145815
1108	74-75	-1.6458885016833804
1108	76-77	-1.7193323388759296
1108	78-79	-1.2485963948450234
1108	80-81	-1.1986006394511755
1108	82-83	-1.394244093642481
1108	84-85	-1.5662109375027278
1108	86-87	-1.8804055949220064
1108	88-89	-2.2017878722673387
1108	90-91	-2.3588371269334267
1108	92-93	-2.034351759395623
1108	94-95	-2.0739429400899034
1108	96-97	-1.9858985364433472
1108	98-99	-2.0375385766324747
1108	100-101	-2.125434330881518
1201	1	0.4039626924895465
1201	2	0.5292267277756508
1201	3	0.5780330435029448
1201	4	0.43902170713534616
1201	5	0.5227302322692253
1201	6	0.5776009031640612
1201	7	0.6289722398903947
1201	8	0.677070653558232
1201	9	0.7017152882225943
1201	10-11	0.6255587760651977
1201	12-13	0.5539415981802023
1201	14-15	0.7465660682314805
1201	16-17	0.9060014667793084
1201	18-19	0.7860279666478291
1201	20-21	0.8694572368432318
1201	22-23	0.8804202354682005
1201	24-25	0.8777915541578452
1201	26-27	0.8517814768476839
1201	28-29	0.9275153694248246
1201	30-31	0.8742008666751957
1201	32-33	0.9889138388579894
1201	34-35	0.8216041819263609
1201	36-37	0.7163809088554629
1201	38-39	0.9134852159697786
1201	40-41	0.8226542733349405
1201	42-43	0.8853005113222423
1201	44-45	0.8189528560811752
1201	46-47	0.8038292669285312
1201	48-49	0.8652227313833762
1201	50-51	0.8783161672194524
1201	52-53	0.7220634088516107
1201	54-55	0.8673739173836665
1201	56-57	0.8062916776100977
1201	58-59	0.8267157784921508
1201	60-61	0.8359517871223616
1201	62-63	0.7804645975899334
1201	64-65	0.812952703791531
1201	66-67	0.8816873608273923
1201	68-69	0.9229270565104386
1201	70-71	0.9541882414922256
1201	72-73	0.9731687278569083
1201	74-75	0.990069277614964
1201	76-77	1.0336950323057792
1201	78-79	0.95021343120289
1201	80-81	0.9304778890325771
1201	82-83	0.8991290035647204
1201	84-85	1.049684559094377
1201	86-87	1.1561759047675437
1201	88-89	0.8578484812015432
1201	90-91	1.0210563754458413
1201	92-93	1.0167454017845294
1201	94-95	1.0296728539264386
1201	96-97	0.9828778099131839
1201	98-99	0.8859021030923522
1201	100-101	0.8840799155765602
1202	1	0.4429313705212472
1202	2	0.47550581688999216
1202	3	0.46817097079167524
1202	4	0.49692065408267183
1202	5	0.4720581591416675
1202	6	0.41224434076664096
1202	7	0.5237811866483284
1202	8	0.45199510945978716
1202	9	0.4113408632209712
1202	10-11	0.5671190856008295
1202	12-13	0.5405391909466957
1202	14-15	0.5608393271319301
1202	16-17	0.6859156564471931
1202	18-19	0.6655452846533478
1202	20-21	0.6547786026106124
1202	22-23	0.7418983061691549
1202	24-25	0.7671101490212493
1202	26-27	0.7189373903896268
1202	28-29	0.7172944850516245
1202	30-31	0.8438173863757967
1202	32-33	0.8431962410691156
1202	34-35	0.8531525140550258
1202	36-37	0.7719511367721523
1202	38-39	0.8061488355417268
1202	40-41	0.8743049776365481
1202	42-43	0.6464059295381759
1202	44-45	0.7730682257486805
1202	46-47	0.8148427158582123
1202	48-49	0.7659367658933292
1202	50-51	0.7047310111710701
1202	52-53	0.595529609279005
1202	54-55	0.7102850229116981
1202	56-57	0.7426729947209267
1202	58-59	0.7275087363937658
1202	60-61	0.6590538809952946
1202	62-63	0.6964035527735106
1202	64-65	0.6873472239375218
1202	66-67	0.6398449859923119
1202	68-69	0.5166198377932147
1202	70-71	0.6602701294311828
1202	72-73	0.7170835137164815
1202	74-75	0.7513027120451099
1202	76-77	0.7281252148693369
1202	78-79	0.7731741481945136
1202	80-81	0.7680521786061725
1202	82-83	0.7119692839964742
1202	84-85	0.7284273823256022
1202	86-87	0.8792961176144196
1202	88-89	0.7934059874238315
1202	90-91	0.88065047947374
1202	92-93	0.9323920978137998
1202	94-95	0.9723521259409402
1202	96-97	0.9617398898573697
1202	98-99	0.9634205971876888
1202	100-101	0.8676540120341407
1203	1	0.24197702585811953
1203	2	0.3410687279702529
1203	3	0.2939546381218108
1203	4	0.3489775437417535
1203	5	0.19889128858650906
1203	6	0.3606915108322397
1203	7	0.28982152827408214
1203	8	0.2291137282934841
1203	9	0.1998019244078577
1203	10-11	0.30877354919417854
1203	12-13	0.2527091744349619
1203	14-15	0.45177573160230367
1203	16-17	0.404714062857785
1203	18-19	0.4142865948083525
1203	20-21	0.4456372567614011
1203	22-23	0.5558169652925855
1203	24-25	0.5365179296341296
1203	26-27	0.5824862850764276
1203	28-29	0.5402035275924462
